TxTime(sec),RxTime(sec),Latency(ms),FrameID,FrameType,PacketIndex,TotalPackets,FwdRef,BwdRef
3.901000,3.903976,2.976,27,P,2,30,24,-1
3.901000,3.904181,3.181,27,P,3,30,24,-1
3.901000,3.904668,3.668,27,P,4,30,24,-1
3.901000,3.905208,4.208,27,P,5,30,24,-1
3.901000,3.905404,4.404,27,P,6,30,24,-1
3.901000,3.905672,4.672,27,P,7,30,24,-1
3.901000,3.905886,4.886,27,P,8,30,24,-1
3.901000,3.906136,5.136,27,P,9,30,24,-1
3.901000,3.906305,5.305,27,P,10,30,24,-1
3.901000,3.906556,5.556,27,P,11,30,24,-1
3.901000,3.906734,5.734,27,P,12,30,24,-1
3.901000,3.906948,5.948,27,P,13,30,24,-1
3.901000,3.907398,6.398,27,P,14,30,24,-1
3.901000,3.912174,11.174,27,P,15,30,24,-1
3.901000,3.912433,11.433,27,P,16,30,24,-1
3.901000,3.913128,12.128,27,P,17,30,24,-1
3.901000,3.913306,12.306,27,P,18,30,24,-1
3.901000,3.913748,12.748,27,P,19,30,24,-1
3.901000,3.913962,12.962,27,P,20,30,24,-1
3.901000,3.914221,13.221,27,P,21,30,24,-1
3.901000,3.914390,13.390,27,P,22,30,24,-1
3.901000,3.915328,14.328,27,P,23,30,24,-1
3.901000,3.915751,14.751,27,P,24,30,24,-1
3.901000,3.916010,15.010,27,P,25,30,24,-1
3.901000,3.916261,15.261,27,P,26,30,24,-1
3.901000,3.916684,15.684,27,P,27,30,24,-1
3.901000,3.916943,15.943,27,P,28,30,24,-1
3.901000,3.917157,16.157,27,P,29,30,24,-1
3.934000,3.935074,1.074,28,B,0,5,27,30
3.934000,3.935270,1.270,28,B,1,5,27,30
3.934000,3.935520,1.520,28,B,2,5,27,30
3.934000,3.936006,2.006,28,B,3,5,27,30
3.934000,3.936900,2.900,28,B,4,5,27,30
3.967000,3.968472,1.472,29,B,0,5,27,30
3.967000,3.968994,1.994,29,B,1,5,27,30
3.967000,3.969507,2.507,29,B,2,5,27,30
3.967000,3.970643,3.643,29,B,3,5,27,30
3.967000,3.971165,4.165,29,B,4,5,27,30
4.000000,4.001640,1.640,30,P,0,30,27,-1
4.000000,4.001899,1.899,30,P,1,30,27,-1
4.000000,4.002349,2.349,30,P,2,30,27,-1
4.000000,4.002781,2.781,30,P,3,30,27,-1
4.000000,4.003032,3.032,30,P,4,30,27,-1
4.000000,4.003563,3.563,30,P,5,30,27,-1
4.000000,4.004094,4.094,30,P,6,30,27,-1
4.000000,4.004299,4.299,30,P,7,30,27,-1
4.000000,4.004468,4.468,30,P,8,30,27,-1
4.000000,4.004963,4.963,30,P,9,30,27,-1
4.000000,4.005204,5.204,30,P,10,30,27,-1
4.000000,4.005464,5.464,30,P,11,30,27,-1
4.000000,4.005923,5.923,30,P,12,30,27,-1
4.000000,4.006173,6.173,30,P,13,30,27,-1
4.000000,4.006560,6.560,30,P,14,30,27,-1
4.000000,4.007644,7.644,30,P,15,30,27,-1
4.000000,4.008283,8.283,30,P,16,30,27,-1
4.000000,4.009844,9.844,30,P,17,30,27,-1
4.000000,4.010013,10.013,30,P,18,30,27,-1
4.000000,4.010174,10.174,30,P,19,30,27,-1
4.000000,4.010705,10.705,30,P,20,30,27,-1
4.000000,4.011308,11.308,30,P,21,30,27,-1
4.000000,4.011974,11.974,30,P,22,30,27,-1
4.000000,4.012233,12.233,30,P,23,30,27,-1
4.000000,4.014804,14.804,30,P,24,30,27,-1
4.000000,4.015090,15.090,30,P,25,30,27,-1
4.000000,4.015377,15.377,30,P,26,30,27,-1
4.000000,4.016297,16.297,30,P,27,30,27,-1
4.000000,4.016891,16.891,30,P,28,30,27,-1
4.000000,4.017586,17.586,30,P,29,30,27,-1
4.033000,4.034616,1.616,31,B,0,5,30,33
4.033000,4.034848,1.848,31,B,1,5,30,33
4.033000,4.034999,1.999,31,B,2,5,30,33
4.033000,4.035150,2.150,31,B,3,5,30,33
4.033000,4.035329,2.329,31,B,4,5,30,33
4.066000,4.072975,6.975,32,B,0,5,30,33
4.066000,4.073207,7.207,32,B,1,5,30,33
4.066000,4.073412,7.412,32,B,2,5,30,33
4.066000,4.073599,7.599,32,B,3,5,30,33
4.066000,4.074211,8.211,32,B,4,5,30,33
4.099000,4.100075,1.075,33,P,0,30,30,-1
4.099000,4.100236,1.236,33,P,1,30,30,-1
4.099000,4.101336,2.336,33,P,2,30,30,-1
4.099000,4.101595,2.595,33,P,3,30,30,-1
4.099000,4.104031,5.031,33,P,4,30,30,-1
4.099000,4.104191,5.191,33,P,5,30,30,-1
4.099000,4.106870,7.870,33,P,6,30,30,-1
4.099000,4.109151,10.151,33,P,7,30,30,-1
4.099000,4.109339,10.339,33,P,8,30,30,-1
4.099000,4.109562,10.562,33,P,9,30,30,-1
4.099000,4.109803,10.803,33,P,10,30,30,-1
4.099000,4.110026,11.026,33,P,11,30,30,-1
4.099000,4.110195,11.195,33,P,12,30,30,-1
4.099000,4.110427,11.427,33,P,13,30,30,-1
4.099000,4.110614,11.614,33,P,14,30,30,-1
4.099000,4.111209,12.209,33,P,15,30,30,-1
4.099000,4.111405,12.405,33,P,16,30,30,-1
4.099000,4.111855,12.855,33,P,17,30,30,-1
4.099000,4.112982,13.982,33,P,18,30,30,-1
4.099000,4.113223,14.223,33,P,19,30,30,-1
4.099000,4.113383,14.383,33,P,20,30,30,-1
4.099000,4.113570,14.570,33,P,21,30,30,-1
4.099000,4.113856,14.856,33,P,22,30,30,-1
4.099000,4.114008,15.008,33,P,23,30,30,-1
4.099000,4.114168,15.168,33,P,24,30,30,-1
4.099000,4.114355,15.355,33,P,25,30,30,-1
4.099000,4.114733,15.733,33,P,26,30,30,-1
4.099000,4.115408,16.408,33,P,27,30,30,-1
4.099000,4.115595,16.595,33,P,28,30,30,-1
4.099000,4.115782,16.782,33,P,29,30,30,-1
4.132000,4.133079,1.079,34,B,0,5,33,36
4.132000,4.133819,1.819,34,B,1,5,33,36
4.132000,4.134033,2.033,34,B,2,5,33,36
4.132000,4.134184,2.184,34,B,3,5,33,36
4.132000,4.134452,2.452,34,B,4,5,33,36
4.165000,4.166076,1.076,35,B,0,5,33,36
4.165000,4.166362,1.362,35,B,1,5,33,36
4.165000,4.166639,1.639,35,B,2,5,33,36
4.165000,4.167090,2.090,35,B,3,5,33,36
4.165000,4.167677,2.677,35,B,4,5,33,36
4.198000,4.200234,2.234,36,P,0,30,33,-1
4.198000,4.200520,2.520,36,P,1,30,33,-1
4.198000,4.200680,2.680,36,P,2,30,33,-1
4.198000,4.200840,2.840,36,P,3,30,33,-1
4.198000,4.201036,3.036,36,P,4,30,33,-1
4.198000,4.201242,3.242,36,P,5,30,33,-1
4.198000,4.203091,5.091,36,P,6,30,33,-1
4.198000,4.203685,5.685,36,P,7,30,33,-1
4.198000,4.203953,5.953,36,P,8,30,33,-1
4.198000,4.207657,9.657,36,P,9,30,33,-1
4.198000,4.209490,11.490,36,P,10,30,33,-1
4.198000,4.210889,12.889,36,P,11,30,33,-1
