Time(sec),FrameID,FrameType,PacketIndex,TID,AccessCategory,IsAMPDU,AMPDURefNum
5.68682,81,P,7,0,AC_BE,YES,1156
5.68717,81,P,8,0,AC_BE,YES,1157
5.68761,81,P,9,0,AC_BE,YES,1158
5.68795,81,P,10,0,AC_BE,YES,1159
5.68836,81,P,11,0,AC_BE,YES,1160
5.68871,81,P,12,0,AC_BE,YES,1161
5.68905,81,P,13,0,AC_BE,YES,1162
5.68946,81,P,14,0,AC_BE,YES,1163
5.68987,81,P,15,0,AC_BE,YES,1164
5.69022,81,P,16,0,AC_BE,YES,1165
5.69057,81,P,17,0,AC_BE,YES,1166
5.69088,81,P,18,0,AC_BE,YES,1167
5.69127,81,P,19,0,AC_BE,YES,1168
5.69163,81,P,20,0,AC_BE,YES,1169
5.69195,81,P,21,0,AC_BE,YES,1170
5.6923,81,P,22,0,AC_BE,YES,1171
5.6927,81,P,23,0,AC_BE,YES,1172
5.69306,81,P,24,0,AC_BE,YES,1173
5.69345,81,P,25,0,AC_BE,YES,1174
5.69382,81,P,26,0,AC_BE,YES,1175
5.69426,81,P,27,0,AC_BE,YES,1176
5.69465,81,P,28,0,AC_BE,YES,1177
5.69504,81,P,29,0,AC_BE,YES,1178
5.71725,82,B,0,0,AC_BE,YES,1179
5.71767,82,B,1,0,AC_BE,YES,1180
5.71803,82,B,2,0,AC_BE,YES,1181
5.71835,82,B,3,0,AC_BE,YES,1182
5.71869,82,B,4,0,AC_BE,YES,1183
5.75025,83,B,0,0,AC_BE,YES,1184
5.75059,83,B,1,0,AC_BE,YES,1185
5.75102,83,B,2,0,AC_BE,YES,1186
5.75138,83,B,3,0,AC_BE,YES,1187
5.75177,83,B,4,0,AC_BE,YES,1188
5.78324,84,P,0,0,AC_BE,YES,1189
5.78369,84,P,1,0,AC_BE,YES,1190
5.78412,84,P,2,0,AC_BE,YES,1191
5.78455,84,P,3,0,AC_BE,YES,1192
5.78491,84,P,4,0,AC_BE,YES,1193
5.78525,84,P,5,0,AC_BE,YES,1194
5.78566,84,P,6,0,AC_BE,YES,1195
5.78604,84,P,7,0,AC_BE,YES,1196
5.78643,84,P,8,0,AC_BE,YES,1197
5.78681,84,P,9,0,AC_BE,YES,1198
5.78725,84,P,10,0,AC_BE,YES,1199
5.78762,84,P,11,0,AC_BE,YES,1200
5.78796,84,P,12,0,AC_BE,YES,1201
5.78828,84,P,13,0,AC_BE,YES,1202
5.78866,84,P,14,0,AC_BE,YES,1203
5.78899,84,P,15,0,AC_BE,YES,1204
5.7894,84,P,16,0,AC_BE,YES,1205
5.78971,84,P,17,0,AC_BE,YES,1206
5.79007,84,P,18,0,AC_BE,YES,1207
5.79049,84,P,19,0,AC_BE,YES,1208
5.79082,84,P,20,0,AC_BE,YES,1209
5.79121,84,P,21,0,AC_BE,YES,1210
5.79152,84,P,22,0,AC_BE,YES,1211
5.79194,84,P,23,0,AC_BE,YES,1212
5.79237,84,P,24,0,AC_BE,YES,1213
5.79274,84,P,25,0,AC_BE,YES,1214
5.79316,84,P,26,0,AC_BE,YES,1215
5.79347,84,P,27,0,AC_BE,YES,1216
5.7938,84,P,28,0,AC_BE,YES,1217
5.79413,84,P,29,0,AC_BE,YES,1218
5.81625,85,B,0,0,AC_BE,YES,1219
5.8166,85,B,1,0,AC_BE,YES,1220
5.81703,85,B,2,0,AC_BE,YES,1221
5.81748,85,B,3,0,AC_BE,YES,1222
5.8179,85,B,4,0,AC_BE,YES,1223
5.84925,86,B,0,0,AC_BE,YES,1224
5.84957,86,B,1,0,AC_BE,YES,1225
5.84999,86,B,2,0,AC_BE,YES,1226
5.85041,86,B,3,0,AC_BE,YES,1227
5.85081,86,B,4,0,AC_BE,YES,1228
5.88225,87,P,0,0,AC_BE,YES,1229
5.88265,87,P,1,0,AC_BE,YES,1230
5.88307,87,P,2,0,AC_BE,YES,1231
5.88344,87,P,3,0,AC_BE,YES,1232
5.88379,87,P,4,0,AC_BE,YES,1233
5.88416,87,P,5,0,AC_BE,YES,1234
5.88448,87,P,6,0,AC_BE,YES,1235
5.88481,87,P,7,0,AC_BE,YES,1236
5.88517,87,P,8,0,AC_BE,YES,1237
5.8856,87,P,9,0,AC_BE,YES,1238
5.88594,87,P,10,0,AC_BE,YES,1239
5.88625,87,P,11,0,AC_BE,YES,1240
5.88668,87,P,12,0,AC_BE,YES,1241
5.88699,87,P,13,0,AC_BE,YES,1242
5.88741,87,P,14,0,AC_BE,YES,1243
5.88775,87,P,15,0,AC_BE,YES,1244
5.88816,87,P,16,0,AC_BE,YES,1245
5.88852,87,P,17,0,AC_BE,YES,1246
5.88889,87,P,18,0,AC_BE,YES,1247
5.88929,87,P,19,0,AC_BE,YES,1248
5.88965,87,P,20,0,AC_BE,YES,1249
5.89002,87,P,21,0,AC_BE,YES,1250
5.89035,87,P,22,0,AC_BE,YES,1251
5.89071,87,P,23,0,AC_BE,YES,1252
5.89108,87,P,24,0,AC_BE,YES,1253
5.8915,87,P,25,0,AC_BE,YES,1254
5.89193,87,P,26,0,AC_BE,YES,1255
5.89236,87,P,27,0,AC_BE,YES,1256
5.8927,87,P,28,0,AC_BE,YES,1257
5.89304,87,P,29,0,AC_BE,YES,1258
5.91524,88,B,0,0,AC_BE,YES,1259
5.91565,88,B,1,0,AC_BE,YES,1260
5.91602,88,B,2,0,AC_BE,YES,1261
5.91645,88,B,3,0,AC_BE,YES,1262
5.91681,88,B,4,0,AC_BE,YES,1263
5.94825,89,B,0,0,AC_BE,YES,1264
5.94867,89,B,1,0,AC_BE,YES,1265
5.94908,89,B,2,0,AC_BE,YES,1266
5.9494,89,B,3,0,AC_BE,YES,1267
5.94981,89,B,4,0,AC_BE,YES,1268
5.98125,90,P,0,0,AC_BE,YES,1269
5.98162,90,P,1,0,AC_BE,YES,1270
5.98195,90,P,2,0,AC_BE,YES,1271
5.9823,90,P,3,0,AC_BE,YES,1272
5.98261,90,P,4,0,AC_BE,YES,1273
5.98301,90,P,5,0,AC_BE,YES,1274
5.98334,90,P,6,0,AC_BE,YES,1275
5.98376,90,P,7,0,AC_BE,YES,1276
5.9841,90,P,8,0,AC_BE,YES,1277
5.98441,90,P,9,0,AC_BE,YES,1278
5.98476,90,P,10,0,AC_BE,YES,1279
5.98509,90,P,11,0,AC_BE,YES,1280
5.98541,90,P,12,0,AC_BE,YES,1281
5.98578,90,P,13,0,AC_BE,YES,1282
5.98612,90,P,14,0,AC_BE,YES,1283
5.98647,90,P,15,0,AC_BE,YES,1284
5.9869,90,P,16,0,AC_BE,YES,1285
5.98724,90,P,17,0,AC_BE,YES,1286
5.98763,90,P,18,0,AC_BE,YES,1287
5.98807,90,P,19,0,AC_BE,YES,1288
5.98846,90,P,20,0,AC_BE,YES,1289
5.98886,90,P,21,0,AC_BE,YES,1290
5.9893,90,P,22,0,AC_BE,YES,1291
5.98965,90,P,23,0,AC_BE,YES,1292
5.98999,90,P,24,0,AC_BE,YES,1293
5.99042,90,P,25,0,AC_BE,YES,1294
5.99084,90,P,26,0,AC_BE,YES,1295
5.99126,90,P,27,0,AC_BE,YES,1296
5.9916,90,P,28,0,AC_BE,YES,1297
5.992,90,P,29,0,AC_BE,YES,1298
6.01424,91,B,0,0,AC_BE,YES,1299
6.0146,91,B,1,0,AC_BE,YES,1300
6.01499,91,B,2,0,AC_BE,YES,1301
6.01536,91,B,3,0,AC_BE,YES,1302
6.01571,91,B,4,0,AC_BE,YES,1303
6.04724,92,B,0,0,AC_BE,YES,1304
6.04757,92,B,1,0,AC_BE,YES,1305
6.04987,92,B,2,0,AC_BE,YES,1306
6.05027,92,B,3,0,AC_BE,YES,1307
6.05061,92,B,4,0,AC_BE,YES,1308
6.08025,93,P,0,0,AC_BE,YES,1309
6.08061,93,P,1,0,AC_BE,YES,1310
6.081,93,P,2,0,AC_BE,YES,1311
6.08133,93,P,3,0,AC_BE,YES,1312
6.08166,93,P,4,0,AC_BE,YES,1313
6.08209,93,P,5,0,AC_BE,YES,1314
6.08247,93,P,6,0,AC_BE,YES,1315
6.08279,93,P,7,0,AC_BE,YES,1316
6.0832,93,P,8,0,AC_BE,YES,1317
6.08354,93,P,9,0,AC_BE,YES,1318
6.08394,93,P,10,0,AC_BE,YES,1319
6.08433,93,P,11,0,AC_BE,YES,1320
6.08471,93,P,12,0,AC_BE,YES,1321
6.08502,93,P,13,0,AC_BE,YES,1322
6.08539,93,P,14,0,AC_BE,YES,1323
6.0858,93,P,15,0,AC_BE,YES,1324
6.08611,93,P,16,0,AC_BE,YES,1325
6.08651,93,P,17,0,AC_BE,YES,1326
6.08688,93,P,18,0,AC_BE,YES,1327
6.08727,93,P,19,0,AC_BE,YES,1328
6.08765,93,P,20,0,AC_BE,YES,1329
6.08797,93,P,21,0,AC_BE,YES,1330
6.08832,93,P,22,0,AC_BE,YES,1331
6.08865,93,P,23,0,AC_BE,YES,1332
6.08898,93,P,24,0,AC_BE,YES,1333
6.08942,93,P,25,0,AC_BE,YES,1334
6.0898,93,P,26,0,AC_BE,YES,1335
6.09021,93,P,27,0,AC_BE,YES,1336
6.09061,93,P,28,0,AC_BE,YES,1337
6.09099,93,P,29,0,AC_BE,YES,1338
6.11324,94,B,0,0,AC_BE,YES,1339
6.1136,94,B,1,0,AC_BE,YES,1340
6.11397,94,B,2,0,AC_BE,YES,1341
6.11441,94,B,3,0,AC_BE,YES,1342
6.11486,94,B,4,0,AC_BE,YES,1343
6.14624,95,B,0,0,AC_BE,YES,1344
6.14665,95,B,1,0,AC_BE,YES,1345
6.14708,95,B,2,0,AC_BE,YES,1346
6.14748,95,B,3,0,AC_BE,YES,1347
6.1478,95,B,4,0,AC_BE,YES,1348
6.17925,96,P,0,0,AC_BE,YES,1349
6.17968,96,P,1,0,AC_BE,YES,1350
6.18001,96,P,2,0,AC_BE,YES,1351
6.18034,96,P,3,0,AC_BE,YES,1352
6.18069,96,P,4,0,AC_BE,YES,1353
6.18111,96,P,5,0,AC_BE,YES,1354
6.18151,96,P,6,0,AC_BE,YES,1355
6.18191,96,P,7,0,AC_BE,YES,1356
6.18226,96,P,8,0,AC_BE,YES,1357
6.18268,96,P,9,0,AC_BE,YES,1358
6.18312,96,P,10,0,AC_BE,YES,1359
6.18344,96,P,11,0,AC_BE,YES,1360
6.18376,96,P,12,0,AC_BE,YES,1361
6.18411,96,P,13,0,AC_BE,YES,1362
6.18455,96,P,14,0,AC_BE,YES,1363
6.18491,96,P,15,0,AC_BE,YES,1364
6.18532,96,P,16,0,AC_BE,YES,1365
6.18569,96,P,17,0,AC_BE,YES,1366
6.18609,96,P,18,0,AC_BE,YES,1367
6.18647,96,P,19,0,AC_BE,YES,1368
6.18692,96,P,20,0,AC_BE,YES,1369
6.18724,96,P,21,0,AC_BE,YES,1370
6.18766,96,P,22,0,AC_BE,YES,1371
6.18801,96,P,23,0,AC_BE,YES,1372
6.18834,96,P,24,0,AC_BE,YES,1373
6.18876,96,P,25,0,AC_BE,YES,1374
6.1892,96,P,26,0,AC_BE,YES,1375
6.18959,96,P,27,0,AC_BE,YES,1376
6.18995,96,P,28,0,AC_BE,YES,1377
6.19035,96,P,29,0,AC_BE,YES,1378
6.21225,97,B,0,0,AC_BE,YES,1379
6.21267,97,B,1,0,AC_BE,YES,1380
6.2131,97,B,2,0,AC_BE,YES,1381
6.21346,97,B,3,0,AC_BE,YES,1382
6.21381,97,B,4,0,AC_BE,YES,1383
6.24525,98,B,0,0,AC_BE,YES,1384
6.24563,98,B,1,0,AC_BE,YES,1385
6.24603,98,B,2,0,AC_BE,YES,1386
6.2464,98,B,3,0,AC_BE,YES,1387
6.24685,98,B,4,0,AC_BE,YES,1388
6.27824,99,P,0,0,AC_BE,YES,1389
6.27869,99,P,1,0,AC_BE,YES,1390
6.27901,99,P,2,0,AC_BE,YES,1391
6.27945,99,P,3,0,AC_BE,YES,1392
6.2798,99,P,4,0,AC_BE,YES,1393
6.28013,99,P,5,0,AC_BE,YES,1394
6.28053,99,P,6,0,AC_BE,YES,1395
6.28093,99,P,7,0,AC_BE,YES,1396
6.28129,99,P,8,0,AC_BE,YES,1397
6.28168,99,P,9,0,AC_BE,YES,1398
6.28209,99,P,10,0,AC_BE,YES,1399
6.28243,99,P,11,0,AC_BE,YES,1400
6.28276,99,P,12,0,AC_BE,YES,1401
6.28314,99,P,13,0,AC_BE,YES,1402
6.28348,99,P,14,0,AC_BE,YES,1403
6.28385,99,P,15,0,AC_BE,YES,1404
6.28419,99,P,16,0,AC_BE,YES,1405
6.28455,99,P,17,0,AC_BE,YES,1406
6.28496,99,P,18,0,AC_BE,YES,1407
6.28537,99,P,19,0,AC_BE,YES,1408
6.28582,99,P,20,0,AC_BE,YES,1409
6.28613,99,P,21,0,AC_BE,YES,1410
6.28651,99,P,22,0,AC_BE,YES,1411
6.28688,99,P,23,0,AC_BE,YES,1412
6.28722,99,P,24,0,AC_BE,YES,1413
6.28766,99,P,25,0,AC_BE,YES,1414
6.28806,99,P,26,0,AC_BE,YES,1415
6.28843,99,P,27,0,AC_BE,YES,1416
6.28878,99,P,28,0,AC_BE,YES,1417
6.28917,99,P,29,0,AC_BE,YES,1418
6.31125,100,B,0,0,AC_BE,YES,1419
6.31161,100,B,1,0,AC_BE,YES,1420
6.31202,100,B,2,0,AC_BE,YES,1421
6.31245,100,B,3,0,AC_BE,YES,1422
6.31287,100,B,4,0,AC_BE,YES,1423
6.34425,101,B,0,0,AC_BE,YES,1424
6.34462,101,B,1,0,AC_BE,YES,1425
6.345,101,B,2,0,AC_BE,YES,1426
6.34532,101,B,3,0,AC_BE,YES,1427
6.34573,101,B,4,0,AC_BE,YES,1428
6.37725,102,P,0,0,AC_BE,YES,1429
6.37763,102,P,1,0,AC_BE,YES,1430
6.37796,102,P,2,0,AC_BE,YES,1431
6.37841,102,P,3,0,AC_BE,YES,1432
6.37885,102,P,4,0,AC_BE,YES,1433
6.37928,102,P,5,0,AC_BE,YES,1434
6.37969,102,P,6,0,AC_BE,YES,1435
6.38005,102,P,7,0,AC_BE,YES,1436
6.38042,102,P,8,0,AC_BE,YES,1437
6.38081,102,P,9,0,AC_BE,YES,1438
6.38125,102,P,10,0,AC_BE,YES,1439
6.38157,102,P,11,0,AC_BE,YES,1440
6.38194,102,P,12,0,AC_BE,YES,1441
6.38231,102,P,13,0,AC_BE,YES,1442
6.38272,102,P,14,0,AC_BE,YES,1443
6.38314,102,P,15,0,AC_BE,YES,1444
6.38352,102,P,16,0,AC_BE,YES,1445
6.38393,102,P,17,0,AC_BE,YES,1446
6.38427,102,P,18,0,AC_BE,YES,1447
6.38472,102,P,19,0,AC_BE,YES,1448
6.38507,102,P,20,0,AC_BE,YES,1449
6.38542,102,P,21,0,AC_BE,YES,1450
6.38582,102,P,22,0,AC_BE,YES,1451
6.38622,102,P,23,0,AC_BE,YES,1452
6.38659,102,P,24,0,AC_BE,YES,1453
6.38703,102,P,25,0,AC_BE,YES,1454
6.38738,102,P,26,0,AC_BE,YES,1455
6.38769,102,P,27,0,AC_BE,YES,1456
6.38801,102,P,28,0,AC_BE,YES,1457
6.38841,102,P,29,0,AC_BE,YES,1458
6.41025,103,B,0,0,AC_BE,YES,1459
6.41064,103,B,1,0,AC_BE,YES,1460
6.41102,103,B,2,0,AC_BE,YES,1461
6.4114,103,B,3,0,AC_BE,YES,1462
6.41175,103,B,4,0,AC_BE,YES,1463
6.44325,104,B,0,0,AC_BE,YES,1464
6.44367,104,B,1,0,AC_BE,YES,1465
6.44408,104,B,2,0,AC_BE,YES,1466
6.44448,104,B,3,0,AC_BE,YES,1467
6.44482,104,B,4,0,AC_BE,YES,1468
6.47625,105,P,0,0,AC_BE,YES,1469
6.47669,105,P,1,0,AC_BE,YES,1470
6.47709,105,P,2,0,AC_BE,YES,1471
6.47742,105,P,3,0,AC_BE,YES,1472
6.47784,105,P,4,0,AC_BE,YES,1473
6.47823,105,P,5,0,AC_BE,YES,1474
6.47865,105,P,6,0,AC_BE,YES,1475
6.47905,105,P,7,0,AC_BE,YES,1476
6.47943,105,P,8,0,AC_BE,YES,1477
6.47976,105,P,9,0,AC_BE,YES,1478
6.48007,105,P,10,0,AC_BE,YES,1479
6.48044,105,P,11,0,AC_BE,YES,1480
6.48085,105,P,12,0,AC_BE,YES,1481
6.48117,105,P,13,0,AC_BE,YES,1482
6.48154,105,P,14,0,AC_BE,YES,1483
6.48191,105,P,15,0,AC_BE,YES,1484
6.48225,105,P,16,0,AC_BE,YES,1485
6.48268,105,P,17,0,AC_BE,YES,1486
6.48311,105,P,18,0,AC_BE,YES,1487
6.48342,105,P,19,0,AC_BE,YES,1488
6.48384,105,P,20,0,AC_BE,YES,1489
6.48418,105,P,21,0,AC_BE,YES,1490
6.48461,105,P,22,0,AC_BE,YES,1491
6.48494,105,P,23,0,AC_BE,YES,1492
6.48531,105,P,24,0,AC_BE,YES,1493
6.4857,105,P,25,0,AC_BE,YES,1494
6.48603,105,P,26,0,AC_BE,YES,1495
6.48643,105,P,27,0,AC_BE,YES,1496
6.4868,105,P,28,0,AC_BE,YES,1497
6.4872,105,P,29,0,AC_BE,YES,1498
6.50924,106,B,0,0,AC_BE,YES,1499
6.50955,106,B,1,0,AC_BE,YES,1500
6.50999,106,B,2,0,AC_BE,YES,1501
6.51043,106,B,3,0,AC_BE,YES,1502
6.51086,106,B,4,0,AC_BE,YES,1503
6.54224,107,B,0,0,AC_BE,YES,1504
6.5426,107,B,1,0,AC_BE,YES,1505
6.54291,107,B,2,0,AC_BE,YES,1506
6.54328,107,B,3,0,AC_BE,YES,1507
6.5436,107,B,4,0,AC_BE,YES,1508
6.57525,108,P,0,0,AC_BE,YES,1509
6.57563,108,P,1,0,AC_BE,YES,1510
6.57595,108,P,2,0,AC_BE,YES,1511
6.57639,108,P,3,0,AC_BE,YES,1512
6.57678,108,P,4,0,AC_BE,YES,1513
6.57722,108,P,5,0,AC_BE,YES,1514
6.5776,108,P,6,0,AC_BE,YES,1515
6.57805,108,P,7,0,AC_BE,YES,1516
6.57846,108,P,8,0,AC_BE,YES,1517
6.57891,108,P,9,0,AC_BE,YES,1518
6.57922,108,P,10,0,AC_BE,YES,1519
6.57953,108,P,11,0,AC_BE,YES,1520
6.57989,108,P,12,0,AC_BE,YES,1521
6.58032,108,P,13,0,AC_BE,YES,1522
6.58063,108,P,14,0,AC_BE,YES,1523
6.58105,108,P,15,0,AC_BE,YES,1524
6.58139,108,P,16,0,AC_BE,YES,1525
6.58173,108,P,17,0,AC_BE,YES,1526
6.58218,108,P,18,0,AC_BE,YES,1527
6.58261,108,P,19,0,AC_BE,YES,1528
6.58303,108,P,20,0,AC_BE,YES,1529
6.58344,108,P,21,0,AC_BE,YES,1530
6.58387,108,P,22,0,AC_BE,YES,1531
6.58427,108,P,23,0,AC_BE,YES,1532
6.5846,108,P,24,0,AC_BE,YES,1533
6.58499,108,P,25,0,AC_BE,YES,1534
6.58533,108,P,26,0,AC_BE,YES,1535
6.58573,108,P,27,0,AC_BE,YES,1536
6.58612,108,P,28,0,AC_BE,YES,1537
6.58647,108,P,29,0,AC_BE,YES,1538
6.60825,109,B,0,0,AC_BE,YES,1539
6.60863,109,B,1,0,AC_BE,YES,1540
6.60898,109,B,2,0,AC_BE,YES,1541
6.60934,109,B,3,0,AC_BE,YES,1542
6.60977,109,B,4,0,AC_BE,YES,1543
6.64124,110,B,0,0,AC_BE,YES,1544
6.64162,110,B,1,0,AC_BE,YES,1545
6.64201,110,B,2,0,AC_BE,YES,1546
6.64233,110,B,3,0,AC_BE,YES,1547
6.64274,110,B,4,0,AC_BE,YES,1548
6.67424,111,P,0,0,AC_BE,YES,1549
6.67456,111,P,1,0,AC_BE,YES,1550
6.67495,111,P,2,0,AC_BE,YES,1551
6.67526,111,P,3,0,AC_BE,YES,1552
6.67561,111,P,4,0,AC_BE,YES,1553
6.67602,111,P,5,0,AC_BE,YES,1554
6.67635,111,P,6,0,AC_BE,YES,1555
6.67679,111,P,7,0,AC_BE,YES,1556
6.67717,111,P,8,0,AC_BE,YES,1557
6.67758,111,P,9,0,AC_BE,YES,1558
6.67789,111,P,10,0,AC_BE,YES,1559
6.67832,111,P,11,0,AC_BE,YES,1560
6.67865,111,P,12,0,AC_BE,YES,1561
6.67909,111,P,13,0,AC_BE,YES,1562
6.67941,111,P,14,0,AC_BE,YES,1563
6.67977,111,P,15,0,AC_BE,YES,1564
6.68012,111,P,16,0,AC_BE,YES,1565
6.68049,111,P,17,0,AC_BE,YES,1566
6.68083,111,P,18,0,AC_BE,YES,1567
6.68115,111,P,19,0,AC_BE,YES,1568
6.68152,111,P,20,0,AC_BE,YES,1569
6.68184,111,P,21,0,AC_BE,YES,1570
6.68224,111,P,22,0,AC_BE,YES,1571
6.68264,111,P,23,0,AC_BE,YES,1572
6.68295,111,P,24,0,AC_BE,YES,1573
6.68331,111,P,25,0,AC_BE,YES,1574
6.68367,111,P,26,0,AC_BE,YES,1575
6.68406,111,P,27,0,AC_BE,YES,1576
6.68448,111,P,28,0,AC_BE,YES,1577
6.6848,111,P,29,0,AC_BE,YES,1578
6.70725,112,B,0,0,AC_BE,YES,1579
6.70767,112,B,1,0,AC_BE,YES,1580
6.70802,112,B,2,0,AC_BE,YES,1581
6.70835,112,B,3,0,AC_BE,YES,1582
6.70874,112,B,4,0,AC_BE,YES,1583
6.74025,113,B,0,0,AC_BE,YES,1584
6.74065,113,B,1,0,AC_BE,YES,1585
6.74101,113,B,2,0,AC_BE,YES,1586
6.74143,113,B,3,0,AC_BE,YES,1587
6.74175,113,B,4,0,AC_BE,YES,1588
6.77325,114,P,0,0,AC_BE,YES,1589
6.77368,114,P,1,0,AC_BE,YES,1590
6.77404,114,P,2,0,AC_BE,YES,1591
6.77436,114,P,3,0,AC_BE,YES,1592
6.77468,114,P,4,0,AC_BE,YES,1593
6.77509,114,P,5,0,AC_BE,YES,1594
6.7755,114,P,6,0,AC_BE,YES,1595
6.77586,114,P,7,0,AC_BE,YES,1596
6.77631,114,P,8,0,AC_BE,YES,1597
6.77672,114,P,9,0,AC_BE,YES,1598
6.77716,114,P,10,0,AC_BE,YES,1599
6.77758,114,P,11,0,AC_BE,YES,1600
6.77792,114,P,12,0,AC_BE,YES,1601
6.77823,114,P,13,0,AC_BE,YES,1602
6.7786,114,P,14,0,AC_BE,YES,1603
6.77902,114,P,15,0,AC_BE,YES,1604
6.77938,114,P,16,0,AC_BE,YES,1605
6.77982,114,P,17,0,AC_BE,YES,1606
6.78021,114,P,18,0,AC_BE,YES,1607
6.78056,114,P,19,0,AC_BE,YES,1608
6.78099,114,P,20,0,AC_BE,YES,1609
6.78131,114,P,21,0,AC_BE,YES,1610
6.78171,114,P,22,0,AC_BE,YES,1611
6.78205,114,P,23,0,AC_BE,YES,1612
6.78248,114,P,24,0,AC_BE,YES,1613
6.78284,114,P,25,0,AC_BE,YES,1614
6.78328,114,P,26,0,AC_BE,YES,1615
6.7837,114,P,27,0,AC_BE,YES,1616
6.78406,114,P,28,0,AC_BE,YES,1617
6.78437,114,P,29,0,AC_BE,YES,1618
6.80625,115,B,0,0,AC_BE,YES,1619
6.80664,115,B,1,0,AC_BE,YES,1620
6.80697,115,B,2,0,AC_BE,YES,1621
6.80732,115,B,3,0,AC_BE,YES,1622
6.80777,115,B,4,0,AC_BE,YES,1623
6.83925,116,B,0,0,AC_BE,YES,1624
6.83968,116,B,1,0,AC_BE,YES,1625
6.84012,116,B,2,0,AC_BE,YES,1626
6.84053,116,B,3,0,AC_BE,YES,1627
6.84088,116,B,4,0,AC_BE,YES,1628
6.87225,117,P,0,0,AC_BE,YES,1629
6.87268,117,P,1,0,AC_BE,YES,1630
6.87309,117,P,2,0,AC_BE,YES,1631
6.87351,117,P,3,0,AC_BE,YES,1632
6.87382,117,P,4,0,AC_BE,YES,1633
6.8742,117,P,5,0,AC_BE,YES,1634
6.87457,117,P,6,0,AC_BE,YES,1635
6.8749,117,P,7,0,AC_BE,YES,1636
6.87528,117,P,8,0,AC_BE,YES,1637
6.87559,117,P,9,0,AC_BE,YES,1638
6.87596,117,P,10,0,AC_BE,YES,1639
6.87635,117,P,11,0,AC_BE,YES,1640
6.87678,117,P,12,0,AC_BE,YES,1641
6.87714,117,P,13,0,AC_BE,YES,1642
6.87754,117,P,14,0,AC_BE,YES,1643
6.87798,117,P,15,0,AC_BE,YES,1644
6.8783,117,P,16,0,AC_BE,YES,1645
6.87874,117,P,17,0,AC_BE,YES,1646
6.87914,117,P,18,0,AC_BE,YES,1647
6.8795,117,P,19,0,AC_BE,YES,1648
6.87985,117,P,20,0,AC_BE,YES,1649
6.88028,117,P,21,0,AC_BE,YES,1650
6.88066,117,P,22,0,AC_BE,YES,1651
6.88102,117,P,23,0,AC_BE,YES,1652
6.88143,117,P,24,0,AC_BE,YES,1653
6.88177,117,P,25,0,AC_BE,YES,1654
6.88217,117,P,26,0,AC_BE,YES,1655
6.8826,117,P,27,0,AC_BE,YES,1656
6.88297,117,P,28,0,AC_BE,YES,1657
6.88333,117,P,29,0,AC_BE,YES,1658
6.90524,118,B,0,0,AC_BE,YES,1659
6.90561,118,B,1,0,AC_BE,YES,1660
6.90605,118,B,2,0,AC_BE,YES,1661
6.90647,118,B,3,0,AC_BE,YES,1662
6.90689,118,B,4,0,AC_BE,YES,1663
6.93825,119,P,0,0,AC_BE,YES,1664
6.93862,119,P,1,0,AC_BE,YES,1665
6.93903,119,P,2,0,AC_BE,YES,1666
6.93945,119,P,3,0,AC_BE,YES,1667
6.93977,119,P,4,0,AC_BE,YES,1668
6.94015,119,P,5,0,AC_BE,YES,1669
6.94054,119,P,6,0,AC_BE,YES,1670
6.94097,119,P,7,0,AC_BE,YES,1671
6.94138,119,P,8,0,AC_BE,YES,1672
6.94172,119,P,9,0,AC_BE,YES,1673
6.94211,119,P,10,0,AC_BE,YES,1674
6.94254,119,P,11,0,AC_BE,YES,1675
6.94285,119,P,12,0,AC_BE,YES,1676
6.94317,119,P,13,0,AC_BE,YES,1677
6.94355,119,P,14,0,AC_BE,YES,1678
6.94395,119,P,15,0,AC_BE,YES,1679
6.94438,119,P,16,0,AC_BE,YES,1680
6.94469,119,P,17,0,AC_BE,YES,1681
6.94513,119,P,18,0,AC_BE,YES,1682
6.94552,119,P,19,0,AC_BE,YES,1683
6.94583,119,P,20,0,AC_BE,YES,1684
6.94624,119,P,21,0,AC_BE,YES,1685
6.94667,119,P,22,0,AC_BE,YES,1686
6.9471,119,P,23,0,AC_BE,YES,1687
6.9475,119,P,24,0,AC_BE,YES,1688
6.94787,119,P,25,0,AC_BE,YES,1689
6.94823,119,P,26,0,AC_BE,YES,1690
6.9486,119,P,27,0,AC_BE,YES,1691
6.94905,119,P,28,0,AC_BE,YES,1692
6.94948,119,P,29,0,AC_BE,YES,1693
6.97127,120,I,0,0,AC_BE,YES,1694
6.97171,120,I,1,0,AC_BE,YES,1695
6.97215,120,I,2,0,AC_BE,YES,1696
6.97254,120,I,3,0,AC_BE,YES,1697
6.97291,120,I,4,0,AC_BE,YES,1698
6.97322,120,I,5,0,AC_BE,YES,1699
6.97357,120,I,6,0,AC_BE,YES,1700
6.97396,120,I,7,0,AC_BE,YES,1701
6.97432,120,I,8,0,AC_BE,YES,1702
6.97463,120,I,9,0,AC_BE,YES,1703
6.97502,120,I,10,0,AC_BE,YES,1704
6.97544,120,I,11,0,AC_BE,YES,1705
6.97583,120,I,12,0,AC_BE,YES,1706
6.97619,120,I,13,0,AC_BE,YES,1707
6.9766,120,I,14,0,AC_BE,YES,1708
6.97702,120,I,15,0,AC_BE,YES,1709
6.97745,120,I,16,0,AC_BE,YES,1710
6.97782,120,I,17,0,AC_BE,YES,1711
6.97818,120,I,18,0,AC_BE,YES,1712
6.97849,120,I,19,0,AC_BE,YES,1713
