Uid,FrameId,FrameType,PacketIndex,TotalPackets,TxApp,TxMac,TxPhy,RxPhy,RxApp,LatencyApp,LatencyPhy,Tid,Ac,IsAmpdu,AmpduRef
4348,0,0,0,0,0,0,8.61193,8.61196,0,0,28,0,0,0,0
1145,42,1,19,30,4.39619,0,0,0,0,-4396,0,0,0,0,0
1945,74,2,1,5,5.45201,0,5.95009,0,0,-5452,-5950091,0,0,0,0
3551,0,0,0,0,0,0,7.54658,7.54661,0,0,28,0,0,0,0
348,9,1,16,30,3.30716,0,0,0,0,-3307,0,0,0,0,0
1144,42,1,18,30,4.39618,0,0,0,0,-4396,0,0,0,0,0
1944,74,2,0,5,5.452,0,5.93231,5.93241,5.93241,480,96,0,0,0,131
347,9,1,15,30,3.30715,0,0,0,0,-3307,0,0,0,0,0
1143,42,1,17,30,4.39617,0,0,0,0,-4396,0,0,0,0,0
346,9,1,14,30,3.30714,0,0,0,0,-3307,0,0,0,0,0
4345,0,0,0,0,0,0,8.60746,8.60779,0,0,332,0,0,0,0
1142,42,1,16,30,4.39616,0,0,0,0,-4396,0,0,0,0,0
3548,0,0,0,0,0,0,7.54361,7.54368,0,0,72,0,0,0,0
345,9,1,13,30,3.30713,0,0,0,0,-3307,0,0,0,0,0
1141,42,1,15,30,4.39615,0,0,0,0,-4396,0,0,0,0,0
1941,0,0,0,0,0,0,5.43385,5.43392,0,0,72,0,0,0,0
344,9,1,12,30,3.30712,0,0,0,0,-3307,0,0,0,0,0
1140,42,1,14,30,4.39614,0,0,0,0,-4396,0,0,0,0,0
343,9,1,11,30,3.30711,0,0,0,0,-3307,0,0,0,0,0
4342,0,0,0,0,0,0,8.60452,8.60455,0,0,28,0,0,0,0
1139,42,1,13,30,4.39613,0,0,0,0,-4396,0,0,0,0,0
3545,0,0,0,0,0,0,7.54356,7.5436,0,0,32,0,0,0,0
342,9,1,10,30,3.3071,0,0,0,0,-3307,0,0,0,0,0
1138,42,1,12,30,4.39612,0,0,0,0,-4396,0,0,0,0,0
1938,0,0,0,0,0,0,5.4338,5.43383,0,0,32,0,0,0,0
3544,137,2,4,5,7.53104,0,0,0,0,-7531,0,0,0,0,0
341,9,1,9,30,3.30709,0,0,0,0,-3307,0,0,0,0,0
1137,42,1,11,30,4.39611,0,0,0,0,-4396,0,0,0,0,0
3543,137,2,3,5,7.53103,0,0,0,0,-7531,0,0,0,0,0
340,9,1,8,30,3.30708,0,0,0,0,-3307,0,0,0,0,0
4339,0,0,0,0,0,0,8.6027,8.60277,0,0,72,0,0,0,0
1136,42,1,10,30,4.3961,0,0,0,0,-4396,0,0,0,0,0
3542,137,2,2,5,7.53102,0,8.02913,0,0,-7531,-8029125,0,0,0,0
339,9,1,7,30,3.30707,0,0,0,0,-3307,0,0,0,0,0
1135,42,1,9,30,4.39609,0,0,0,0,-4396,0,0,0,0,0
1935,0,0,0,0,0,0,5.43306,5.43339,0,0,332,0,0,0,0
3541,137,2,1,5,7.53101,0,8.02435,8.02445,8.02445,493,96,0,0,0,230
338,9,1,6,30,3.30706,0,0,0,0,-3307,0,0,0,0,0
1134,42,1,8,30,4.39608,0,0,0,0,-4396,0,0,0,0,0
1934,73,2,4,5,5.41904,0,0,0,0,-5419,0,0,0,0,0
3540,137,2,0,5,7.531,0,7.9999,8,8,468,96,0,0,0,229
337,9,1,5,30,3.30705,0,0,0,0,-3307,0,0,0,0,0
4336,0,0,0,0,0,0,8.60265,8.60268,0,0,32,0,0,0,0
1133,42,1,7,30,4.39607,0,0,0,0,-4396,0,0,0,0,0
1933,73,2,3,5,5.41903,0,0,0,0,-5419,0,0,0,0,0
336,9,1,4,30,3.30704,0,0,0,0,-3307,0,0,0,0,0
4335,169,2,4,5,8.58704,0,0,0,0,-8587,0,0,0,0,0
1132,42,1,6,30,4.39606,0,0,0,0,-4396,0,0,0,0,0
1932,73,2,2,5,5.41902,0,0,0,0,-5419,0,0,0,0,0
335,9,1,3,30,3.30703,0,0,0,0,-3307,0,0,0,0,0
4334,169,2,3,5,8.58703,0,0,0,0,-8587,0,0,0,0,0
1131,42,1,5,30,4.39605,0,0,0,0,-4396,0,0,0,0,0
1931,73,2,1,5,5.41901,0,5.91611,0,0,-5419,-5916110,0,0,0,0
3537,0,0,0,0,0,0,7.50657,7.5066,0,0,28,0,0,0,0
334,9,1,2,30,3.30702,0,0,0,0,-3307,0,0,0,0,0
4333,169,2,2,5,8.58702,0,9.08583,0,0,-8587,-9085830,0,0,0,0
1130,42,1,4,30,4.39604,0,0,0,0,-4396,0,0,0,0,0
1930,73,2,0,5,5.419,0,5.91269,5.91279,5.91279,493,96,0,0,0,130
333,9,1,1,30,3.30701,0,0,0,0,-3307,0,0,0,0,0
4332,169,2,1,5,8.58701,0,9.07099,9.07109,9.07109,484,96,0,0,0,274
1129,42,1,3,30,4.39603,0,0,0,0,-4396,0,0,0,0,0
332,9,1,0,30,3.307,0,3.80622,0,0,-3307,-3806221,0,0,0,0
1126,42,1,0,30,4.396,0,4.8842,4.88429,4.88429,488,96,0,0,0,90
329,0,0,0,0,0,0,3.28266,3.28299,0,0,332,0,0,0,0
1123,0,0,0,0,0,0,4.37679,4.37687,0,0,72,0,0,0,0
1923,72,1,29,30,5.38629,0,0,0,0,-5386,0,0,0,0,0
3529,136,2,3,5,7.49803,0,0,0,0,-7498,0,0,0,0,0
326,0,0,0,0,0,0,3.28074,3.28077,0,0,28,0,0,0,0
1120,0,0,0,0,0,0,4.37675,4.37678,0,0,32,0,0,0,0
1920,72,1,26,30,5.38626,0,0,0,0,-5386,0,0,0,0,0
3526,136,2,0,5,7.498,0,7.99883,0,0,-7498,-7998826,0,0,0,0
323,0,0,0,0,0,0,3.27958,3.27961,0,0,28,0,0,0,0
4320,168,1,28,30,8.55428,0,0,0,0,-8554,0,0,0,0,0
1117,41,2,2,5,4.36302,0,4.86207,0,0,-4363,-4862068,0,0,0,0
1917,72,1,23,30,5.38623,0,0,0,0,-5386,0,0,0,0,0
3523,0,0,0,0,0,0,7.48629,7.48632,0,0,28,0,0,0,0
320,0,0,0,0,0,0,3.27909,3.27912,0,0,28,0,0,0,0
4319,168,1,27,30,8.55427,0,0,0,0,-8554,0,0,0,0,0
1116,41,2,1,5,4.36301,0,4.85128,4.85137,4.85137,488,96,0,0,0,89
1916,72,1,22,30,5.38622,0,0,0,0,-5386,0,0,0,0,0
319,8,2,4,5,3.27404,0,0,0,0,-3274,0,0,0,0,0
4318,168,1,26,30,8.55426,0,0,0,0,-8554,0,0,0,0,0
1115,41,2,0,5,4.363,0,4.83685,4.83694,4.83694,473,96,0,0,0,88
1915,72,1,21,30,5.38621,0,0,0,0,-5386,0,0,0,0,0
318,8,2,3,5,3.27403,0,0,0,0,-3274,0,0,0,0,0
1914,72,1,20,30,5.3862,0,0,0,0,-5386,0,0,0,0,0
3520,0,0,0,0,0,0,7.48106,7.48139,0,0,332,0,0,0,0
317,8,2,2,5,3.27402,0,3.77494,0,0,-3274,-3774938,0,0,0,0
1913,72,1,19,30,5.38619,0,0,0,0,-5386,0,0,0,0,0
316,8,2,1,5,3.27401,0,3.76765,3.76774,3.76774,493,96,0,0,0,32
4312,168,1,20,30,8.5542,0,0,0,0,-8554,0,0,0,0,0
1109,0,0,0,0,0,0,4.34517,4.3452,0,0,28,0,0,0,0
1909,72,1,15,30,5.38615,0,0,0,0,-5386,0,0,0,0,0
312,0,0,0,0,0,0,3.26817,3.2682,0,0,28,0,0,0,0
4309,168,1,17,30,8.55417,0,0,0,0,-8554,0,0,0,0,0
1106,0,0,0,0,0,0,4.34401,4.34404,0,0,28,0,0,0,0
1906,72,1,12,30,5.38612,0,0,0,0,-5386,0,0,0,0,0
309,0,0,0,0,0,0,3.2483,3.24833,0,0,28,0,0,0,0
1905,72,1,11,30,5.38611,0,0,0,0,-5386,0,0,0,0,0
3511,0,0,0,0,0,0,7.46677,7.46679,0,0,28,0,0,0,0
308,7,2,4,5,3.24104,0,0,0,0,-3241,0,0,0,0,0
1901,72,1,7,30,5.38607,0,0,0,0,-5386,0,0,0,0,0
3507,135,1,26,30,7.46526,0,0,0,0,-7465,0,0,0,0,0
304,7,2,0,5,3.241,0,3.71812,3.71822,3.71822,477,96,0,0,0,30
4303,168,1,11,30,8.55411,0,9.05514,0,0,-8554,-9055137,0,0,0,0
1100,0,0,0,0,0,0,4.34048,4.34051,0,0,32,0,0,0,0
1900,72,1,6,30,5.38606,0,0,0,0,-5386,0,0,0,0,0
3506,135,1,25,30,7.46525,0,0,0,0,-7465,0,0,0,0,0
303,6,1,29,30,3.20829,0,0,0,0,-3208,0,0,0,0,0
4301,168,1,9,30,8.55409,0,0,0,0,-8554,0,0,0,0,0
1098,40,2,3,5,4.33003,0,4.82166,4.82175,4.82175,491,96,0,0,0,87
1898,72,1,4,30,5.38604,0,0,0,0,-5386,0,0,0,0,0
3504,135,1,23,30,7.46523,0,0,0,0,-7465,0,0,0,0,0
301,6,1,27,30,3.20827,0,0,0,0,-3208,0,0,0,0,0
4300,168,1,8,30,8.55408,0,0,0,0,-8554,0,0,0,0,0
1097,40,2,2,5,4.33002,0,4.82145,4.82154,4.82154,491,96,0,0,0,86
1897,72,1,3,30,5.38603,0,0,0,0,-5386,0,0,0,0,0
3503,135,1,22,30,7.46522,0,0,0,0,-7465,0,0,0,0,0
300,6,1,26,30,3.20826,0,0,0,0,-3208,0,0,0,0,0
4298,168,1,6,30,8.55406,0,0,0,0,-8554,0,0,0,0,0
1095,40,2,0,5,4.33,0,4.80265,4.80275,4.80275,472,96,0,0,0,84
1895,72,1,1,30,5.38601,0,5.88244,0,0,-5386,-5882442,0,0,0,0
3501,135,1,20,30,7.4652,0,0,0,0,-7465,0,0,0,0,0
298,6,1,24,30,3.20824,0,0,0,0,-3208,0,0,0,0,0
1894,72,1,0,30,5.386,0,5.87688,5.87698,5.87698,490,96,0,0,0,129
3500,135,1,19,30,7.46519,0,0,0,0,-7465,0,0,0,0,0
297,6,1,23,30,3.20823,0,0,0,0,-3208,0,0,0,0,0
4295,168,1,3,30,8.55403,0,0,0,0,-8554,0,0,0,0,0
1092,0,0,0,0,0,0,4.31492,4.31499,0,0,72,0,0,0,0
3498,135,1,17,30,7.46517,0,0,0,0,-7465,0,0,0,0,0
295,6,1,21,30,3.20821,0,0,0,0,-3208,0,0,0,0,0
1891,0,0,0,0,0,0,5.37864,5.37867,0,0,28,0,0,0,0
3497,135,1,16,30,7.46516,0,0,0,0,-7465,0,0,0,0,0
294,6,1,20,30,3.2082,0,0,0,0,-3208,0,0,0,0,0
3495,135,1,14,30,7.46514,0,0,0,0,-7465,0,0,0,0,0
292,6,1,18,30,3.20818,0,0,0,0,-3208,0,0,0,0,0
1888,0,0,0,0,0,0,5.37771,5.37774,0,0,28,0,0,0,0
3494,135,1,13,30,7.46513,0,0,0,0,-7465,0,0,0,0,0
291,6,1,17,30,3.20817,0,0,0,0,-3208,0,0,0,0,0
4289,0,0,0,0,0,0,8.53019,8.53022,0,0,28,0,0,0,0
1086,0,0,0,0,0,0,4.31487,4.31491,0,0,32,0,0,0,0
3492,135,1,11,30,7.46511,0,0,0,0,-7465,0,0,0,0,0
289,6,1,15,30,3.20815,0,0,0,0,-3208,0,0,0,0,0
1885,0,0,0,0,0,0,5.36061,5.36063,0,0,28,0,0,0,0
3491,135,1,10,30,7.4651,0,0,0,0,-7465,0,0,0,0,0
288,6,1,14,30,3.20814,0,0,0,0,-3208,0,0,0,0,0
4286,0,0,0,0,0,0,8.52987,8.52994,0,0,72,0,0,0,0
1083,0,0,0,0,0,0,4.29957,4.2996,0,0,28,0,0,0,0
3489,135,1,8,30,7.46508,0,0,0,0,-7465,0,0,0,0,0
286,6,1,12,30,3.20812,0,0,0,0,-3208,0,0,0,0,0
1082,39,1,29,30,4.29729,0,0,0,0,-4297,0,0,0,0,0
1882,0,0,0,0,0,0,5.35994,5.36002,0,0,72,0,0,0,0
3488,135,1,7,30,7.46507,0,0,0,0,-7465,0,0,0,0,0
285,6,1,11,30,3.20811,0,0,0,0,-3208,0,0,0,0,0
4283,0,0,0,0,0,0,8.52982,8.52986,0,0,32,0,0,0,0
1080,39,1,27,30,4.29727,0,0,0,0,-4297,0,0,0,0,0
3486,135,1,5,30,7.46505,0,0,0,0,-7465,0,0,0,0,0
283,6,1,9,30,3.20809,0,0,0,0,-3208,0,0,0,0,0
4282,167,2,4,5,8.52104,0,0,0,0,-8521,0,0,0,0,0
1079,39,1,26,30,4.29726,0,0,0,0,-4297,0,0,0,0,0
1879,0,0,0,0,0,0,5.3599,5.35993,0,0,32,0,0,0,0
3485,135,1,4,30,7.46504,0,7.96271,0,0,-7465,-7962710,0,0,0,0
282,6,1,8,30,3.20808,0,0,0,0,-3208,0,0,0,0,0
4280,167,2,2,5,8.52102,0,0,0,0,-8521,0,0,0,0,0
1077,39,1,24,30,4.29724,0,0,0,0,-4297,0,0,0,0,0
1877,71,2,3,5,5.35303,0,0,0,0,-5353,0,0,0,0,0
3483,135,1,2,30,7.46502,0,7.95207,7.95217,7.95217,487,96,0,0,0,227
280,6,1,6,30,3.20806,0,0,0,0,-3208,0,0,0,0,0
4279,167,2,1,5,8.52101,0,0,0,0,-8521,0,0,0,0,0
1076,39,1,23,30,4.29723,0,0,0,0,-4297,0,0,0,0,0
1876,71,2,2,5,5.35302,0,5.85289,0,0,-5353,-5852886,0,0,0,0
3482,135,1,1,30,7.46501,0,7.93655,7.93664,7.93664,471,96,0,0,0,226
279,6,1,5,30,3.20805,0,0,0,0,-3208,0,0,0,0,0
1074,39,1,21,30,4.29721,0,0,0,0,-4297,0,0,0,0,0
1874,71,2,0,5,5.353,0,5.82919,5.82929,5.82929,476,96,0,0,0,127
277,6,1,3,30,3.20803,0,0,0,0,-3208,0,0,0,0,0
1073,39,1,20,30,4.2972,0,0,0,0,-4297,0,0,0,0,0
276,6,1,2,30,3.20802,0,0,0,0,-3208,0,0,0,0,0
1071,39,1,18,30,4.29718,0,0,0,0,-4297,0,0,0,0,0
1871,0,0,0,0,0,0,5.34638,5.34641,0,0,28,0,0,0,0
274,6,1,0,30,3.208,0,3.70638,3.70647,3.70647,498,96,0,0,0,29
1068,39,1,15,30,4.29715,0,0,0,0,-4297,0,0,0,0,0
1868,0,0,0,0,0,0,5.33066,5.33099,0,0,332,0,0,0,0
271,0,0,0,0,0,0,3.18026,3.18059,0,0,332,0,0,0,0
1067,39,1,14,30,4.29714,0,0,0,0,-4297,0,0,0,0,0
270,5,2,4,5,3.17504,0,0,0,0,-3175,0,0,0,0,0
1065,39,1,12,30,4.29712,0,0,0,0,-4297,0,0,0,0,0
1865,0,0,0,0,0,0,5.32892,5.32899,0,0,72,0,0,0,0
268,5,2,2,5,3.17502,0,3.67603,0,0,-3175,-3676026,0,0,0,0
1064,39,1,11,30,4.29711,0,0,0,0,-4297,0,0,0,0,0
267,5,2,1,5,3.17501,0,0,0,0,-3175,0,0,0,0,0
1904,72,1,10,30,5.3861,0,0,0,0,-5386,0,0,0,0,0
3510,135,1,29,30,7.46529,0,0,0,0,-7465,0,0,0,0,0
307,7,2,3,5,3.24103,0,0,0,0,-3241,0,0,0,0,0
2104,80,2,4,5,5.65004,0,0,0,0,-5650,0,0,0,0,0
3710,144,1,4,30,7.76204,0,0,0,0,-7762,0,0,0,0,0
507,0,0,0,0,0,0,3.55701,3.55708,0,0,72,0,0,0,0
4110,159,1,25,30,8.25725,0,0,0,0,-8257,0,0,0,0,0
907,33,1,18,30,4.09918,0,0,0,0,-4099,0,0,0,0,0
1707,63,1,26,30,5.08926,0,0,0,0,-5089,0,0,0,0,0
3313,128,2,1,5,7.23401,0,7.73491,0,0,-7234,-7734912,0,0,0,0
110,0,0,0,0,0,0,3.15941,3.1595,3.1595,3159,96,0,0,0,3
1050,0,0,0,0,0,0,4.29658,4.29661,0,0,28,0,0,0,0
253,4,2,4,5,3.14204,0,0,0,0,-3142,0,0,0,0,0
3455,0,0,0,0,0,0,7.40624,7.40627,0,0,32,0,0,0,0
252,4,2,3,5,3.14203,0,0,0,0,-3142,0,0,0,0,0
4250,165,1,28,30,8.45528,0,0,0,0,-8455,0,0,0,0,0
1047,0,0,0,0,0,0,4.29466,4.29468,0,0,28,0,0,0,0
1847,69,1,29,30,5.28729,0,0,0,0,-5287,0,0,0,0,0
3453,133,2,3,5,7.39903,0,0,0,0,-7399,0,0,0,0,0
250,4,2,1,5,3.14201,0,3.62674,3.62683,3.62683,484,96,0,0,0,28
1846,69,1,28,30,5.28728,0,0,0,0,-5287,0,0,0,0,0
3452,133,2,2,5,7.39902,0,7.89656,0,0,-7399,-7896556,0,0,0,0
249,4,2,0,5,3.142,0,3.61979,3.61988,3.61988,477,96,0,0,0,27
4247,165,1,25,30,8.45525,0,0,0,0,-8455,0,0,0,0,0
1044,0,0,0,0,0,0,4.28366,4.28369,0,0,28,0,0,0,0
1844,69,1,26,30,5.28726,0,0,0,0,-5287,0,0,0,0,0
3450,133,2,0,5,7.399,0,7.87117,7.87127,7.87127,472,96,0,0,0,223
247,3,1,28,30,3.10928,0,0,0,0,-3109,0,0,0,0,0
1843,69,1,25,30,5.28725,0,0,0,0,-5287,0,0,0,0,0
246,3,1,27,30,3.10927,0,0,0,0,-3109,0,0,0,0,0
4244,165,1,22,30,8.45522,0,0,0,0,-8455,0,0,0,0,0
1041,0,0,0,0,0,0,4.27309,4.27312,0,0,28,0,0,0,0
1841,69,1,23,30,5.28723,0,0,0,0,-5287,0,0,0,0,0
3447,0,0,0,0,0,0,7.39318,7.3932,0,0,28,0,0,0,0
244,3,1,25,30,3.10925,0,0,0,0,-3109,0,0,0,0,0
4243,165,1,21,30,8.45521,0,0,0,0,-8455,0,0,0,0,0
1040,38,2,4,5,4.26404,0,0,0,0,-4264,0,0,0,0,0
1840,69,1,22,30,5.28722,0,0,0,0,-5287,0,0,0,0,0
243,3,1,24,30,3.10924,0,0,0,0,-3109,0,0,0,0,0
4241,165,1,19,30,8.45519,0,0,0,0,-8455,0,0,0,0,0
1038,38,2,2,5,4.26402,0,4.7442,4.74429,4.74429,480,96,0,0,0,82
1838,69,1,20,30,5.2872,0,0,0,0,-5287,0,0,0,0,0
3444,0,0,0,0,0,0,7.38073,7.3808,0,0,72,0,0,0,0
241,3,1,22,30,3.10922,0,0,0,0,-3109,0,0,0,0,0
4240,165,1,18,30,8.45518,0,0,0,0,-8455,0,0,0,0,0
1037,38,2,1,5,4.26401,0,4.7435,4.74359,4.74359,479,96,0,0,0,81
1837,69,1,19,30,5.28719,0,0,0,0,-5287,0,0,0,0,0
240,3,1,21,30,3.10921,0,0,0,0,-3109,0,0,0,0,0
1835,69,1,17,30,5.28717,0,0,0,0,-5287,0,0,0,0,0
238,3,1,19,30,3.10919,0,0,0,0,-3109,0,0,0,0,0
1834,69,1,16,30,5.28716,0,0,0,0,-5287,0,0,0,0,0
237,3,1,18,30,3.10918,0,0,0,0,-3109,0,0,0,0,0
1832,69,1,14,30,5.28714,0,0,0,0,-5287,0,0,0,0,0
3438,0,0,0,0,0,0,7.38068,7.38071,0,0,32,0,0,0,0
235,3,1,16,30,3.10916,0,0,0,0,-3109,0,0,0,0,0
1831,69,1,13,30,5.28713,0,0,0,0,-5287,0,0,0,0,0
3437,132,1,29,30,7.36629,0,0,0,0,-7366,0,0,0,0,0
234,3,1,15,30,3.10915,0,0,0,0,-3109,0,0,0,0,0
1829,69,1,11,30,5.28711,0,0,0,0,-5287,0,0,0,0,0
3435,132,1,27,30,7.36627,0,0,0,0,-7366,0,0,0,0,0
232,3,1,13,30,3.10913,0,0,0,0,-3109,0,0,0,0,0
1828,69,1,10,30,5.2871,0,0,0,0,-5287,0,0,0,0,0
3434,132,1,26,30,7.36626,0,0,0,0,-7366,0,0,0,0,0
231,3,1,12,30,3.10912,0,0,0,0,-3109,0,0,0,0,0
4229,165,1,7,30,8.45507,0,0,0,0,-8455,0,0,0,0,0
1026,37,2,4,5,4.23104,0,0,0,0,-4231,0,0,0,0,0
1826,69,1,8,30,5.28708,0,0,0,0,-5287,0,0,0,0,0
3432,132,1,24,30,7.36624,0,0,0,0,-7366,0,0,0,0,0
229,3,1,10,30,3.1091,0,0,0,0,-3109,0,0,0,0,0
4228,165,1,6,30,8.45506,0,0,0,0,-8455,0,0,0,0,0
1025,37,2,3,5,4.23103,0,0,0,0,-4231,0,0,0,0,0
1825,69,1,7,30,5.28707,0,0,0,0,-5287,0,0,0,0,0
3431,132,1,23,30,7.36623,0,0,0,0,-7366,0,0,0,0,0
228,3,1,9,30,3.10909,0,3.61011,3.61021,3.61034,501,96,0,0,0,26
4226,165,1,4,30,8.45504,0,8.95294,0,0,-8455,-8952941,0,0,0,0
1023,37,2,1,5,4.23101,0,4.73085,0,0,-4231,-4730845,0,0,0,0
1823,69,1,5,30,5.28705,0,0,0,0,-5287,0,0,0,0,0
3429,132,1,21,30,7.36621,0,0,0,0,-7366,0,0,0,0,0
226,3,1,7,30,3.10907,0,0,0,0,-3109,0,0,0,0,0
1822,69,1,4,30,5.28704,0,0,0,0,-5287,0,0,0,0,0
3428,132,1,20,30,7.3662,0,0,0,0,-7366,0,0,0,0,0
225,3,1,6,30,3.10906,0,0,0,0,-3109,0,0,0,0,0
1820,69,1,2,30,5.28702,0,0,0,0,-5287,0,0,0,0,0
3426,132,1,18,30,7.36618,0,0,0,0,-7366,0,0,0,0,0
223,3,1,4,30,3.10904,0,0,0,0,-3109,0,0,0,0,0
4222,165,1,0,30,8.455,0,8.92757,8.92767,8.92767,472,96,0,0,0,268
1019,0,0,0,0,0,0,4.23097,4.231,0,0,28,0,0,0,0
1819,69,1,1,30,5.28701,0,0,0,0,-5287,0,0,0,0,0
3425,132,1,17,30,7.36617,0,0,0,0,-7366,0,0,0,0,0
222,3,1,3,30,3.10903,0,0,0,0,-3109,0,0,0,0,0
3423,132,1,15,30,7.36615,0,0,0,0,-7366,0,0,0,0,0
220,3,1,1,30,3.10901,0,0,0,0,-3109,0,0,0,0,0
4219,0,0,0,0,0,0,8.43131,8.43138,0,0,72,0,0,0,0
1016,0,0,0,0,0,0,4.22979,4.22982,0,0,28,0,0,0,0
3422,132,1,14,30,7.36614,0,0,0,0,-7366,0,0,0,0,0
219,3,1,0,30,3.109,0,3.60983,0,0,-3109,-3609828,0,0,0,0
4216,0,0,0,0,0,0,8.43126,8.43129,0,0,32,0,0,0,0
1013,0,0,0,0,0,0,4.22936,4.22939,0,0,28,0,0,0,0
3419,132,1,11,30,7.36611,0,0,0,0,-7366,0,0,0,0,0
216,0,0,0,0,0,0,3.07786,3.07819,0,0,332,0,0,0,0
3417,132,1,9,30,7.36609,0,0,0,0,-7366,0,0,0,0,0
214,2,2,3,5,3.07603,0,0,0,0,-3076,0,0,0,0,0
4213,164,2,2,5,8.42202,0,0,0,0,-8422,0,0,0,0,0
1010,0,0,0,0,0,0,4.22887,4.2289,0,0,28,0,0,0,0
3416,132,1,8,30,7.36608,0,0,0,0,-7366,0,0,0,0,0
213,2,2,2,5,3.07602,0,0,0,0,-3076,0,0,0,0,0
1809,0,0,0,0,0,0,5.26216,5.26219,0,0,32,0,0,0,0
3415,132,1,7,30,7.36607,0,0,0,0,-7366,0,0,0,0,0
212,2,2,1,5,3.07601,0,0,0,0,-3076,0,0,0,0,0
3414,132,1,6,30,7.36606,0,7.86604,0,0,-7366,-7866042,0,0,0,0
211,2,2,0,5,3.076,0,3.57603,0,0,-3076,-3576027,0,0,0,0
4306,168,1,14,30,8.55414,0,0,0,0,-8554,0,0,0,0,0
1103,0,0,0,0,0,0,4.34053,4.3406,0,0,72,0,0,0,0
1903,72,1,9,30,5.38609,0,0,0,0,-5386,0,0,0,0,0
3509,135,1,28,30,7.46528,0,0,0,0,-7465,0,0,0,0,0
306,7,2,2,5,3.24102,0,0,0,0,-3241,0,0,0,0,0
4109,159,1,24,30,8.25724,0,0,0,0,-8257,0,0,0,0,0
906,33,1,17,30,4.09917,0,0,0,0,-4099,0,0,0,0,0
1706,63,1,25,30,5.08925,0,0,0,0,-5089,0,0,0,0,0
3312,128,2,0,5,7.234,0,7.73462,7.73472,7.73472,500,96,0,0,0,214
109,0,0,0,0,0,0,3.14293,3.14302,3.14302,3143,96,0,0,0,2
1805,68,2,4,5,5.25404,0,0,0,0,-5254,0,0,0,0,0
3411,132,1,3,30,7.36603,0,7.84542,7.84551,7.84551,479,96,0,0,0,220
208,0,0,0,0,0,0,3.04913,3.04916,0,0,28,0,0,0,0
1802,68,2,1,5,5.25401,0,5.74882,5.74891,5.74891,494,96,0,0,0,125
3408,132,1,0,30,7.366,0,7.83849,7.83858,7.83858,472,96,0,0,0,217
205,1,2,2,5,3.04302,0,0,0,0,-3043,0,0,0,0,0
1001,0,0,0,0,0,0,4.21476,4.21478,0,0,28,0,0,0,0
1801,68,2,0,5,5.254,0,5.7483,5.74839,5.74839,494,96,0,0,0,124
204,1,2,1,5,3.04301,0,0,0,0,-3043,0,0,0,0,0
3405,0,0,0,0,0,0,7.34362,7.34365,0,0,28,0,0,0,0
202,0,0,49,50,3.01049,0,0,0,0,-3010,0,0,0,0,0
998,0,0,0,0,0,0,4.20925,4.20928,0,0,28,0,0,0,0
1798,0,0,0,0,0,0,5.22826,5.22859,0,0,332,0,0,0,0
201,0,0,48,50,3.01048,0,0,0,0,-3010,0,0,0,0,0
995,0,0,0,0,0,0,4.20812,4.20819,0,0,72,0,0,0,0
1795,0,0,0,0,0,0,5.22734,5.22742,0,0,72,0,0,0,0
198,0,0,45,50,3.01045,0,0,0,0,-3010,0,0,0,0,0
4195,163,2,4,5,8.38904,0,0,0,0,-8389,0,0,0,0,0
992,0,0,0,0,0,0,4.20807,4.2081,0,0,32,0,0,0,0
1792,0,0,0,0,0,0,5.2273,5.22733,0,0,32,0,0,0,0
195,0,0,42,50,3.01042,0,0,0,0,-3010,0,0,0,0,0
4192,163,2,1,5,8.38901,0,0,0,0,-8389,0,0,0,0,0
989,0,0,0,0,0,0,4.20426,4.20459,0,0,332,0,0,0,0
1789,0,0,0,0,0,0,5.22681,5.22684,0,0,28,0,0,0,0
3395,131,2,4,5,7.33304,0,0,0,0,-7333,0,0,0,0,0
192,0,0,39,50,3.01039,0,0,0,0,-3010,0,0,0,0,0
4191,163,2,0,5,8.389,0,8.8898,0,0,-8389,-8889798,0,0,0,0
988,36,1,29,30,4.19829,0,0,0,0,-4198,0,0,0,0,0
1788,67,2,4,5,5.22104,0,0,0,0,-5221,0,0,0,0,0
3394,131,2,3,5,7.33303,0,0,0,0,-7333,0,0,0,0,0
191,0,0,38,50,3.01038,0,0,0,0,-3010,0,0,0,0,0
986,36,1,27,30,4.19827,0,0,0,0,-4198,0,0,0,0,0
1786,67,2,2,5,5.22102,0,5.72203,0,0,-5221,-5722030,0,0,0,0
3392,131,2,1,5,7.33301,0,0,0,0,-7333,0,0,0,0,0
189,0,0,36,50,3.01036,0,0,0,0,-3010,0,0,0,0,0
2182,84,1,0,30,5.782,0,6.28074,0,0,-5782,-6280741,0,0,0,0
3788,147,1,6,30,7.86106,0,0,0,0,-7861,0,0,0,0,0
585,20,2,4,5,3.67004,0,0,0,0,-3670,0,0,0,0,0
4188,0,0,0,0,0,0,8.38079,8.38082,0,0,28,0,0,0,0
985,36,1,26,30,4.19826,0,4.69932,0,0,-4198,-4699318,0,0,0,0
1785,67,2,1,5,5.22101,0,0,0,0,-5221,0,0,0,0,0
3391,131,2,0,5,7.333,0,7.83354,0,0,-7333,-7833540,0,0,0,0
188,0,0,35,50,3.01035,0,0,0,0,-3010,0,0,0,0,0
3786,147,1,4,30,7.86104,0,0,0,0,-7861,0,0,0,0,0
583,20,2,2,5,3.67002,0,4.16713,0,0,-3670,-4167131,0,0,0,0
